"ROW_ID","ROW_VERSION","ROW_ETAG","id","createdOn","createdBy","etag","type","currentVersion","parentId","benefactorId","projectId","modifiedOn","modifiedBy","BrodmannArea","PMI","assay","concreteType","study","consortium","dataSubtype","dataType","fileFormat","group","isStranded","libraryPrep","organ","platform","read","readLength","readStrandOrigin","runType","species","specimenID","specimenIdSource","tissue","name","dataFileHandleId","RIN"
"8614312","1","7f77487b-7ab2-11e9-98fa-026b0a0ad230","syn8614312","1491515013087","2223305","7f77487b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011451548","3337572",,"4","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","116_120418_6","ROSMAP","dorsolateral prefrontal cortex","116_120418.r1.fastq.gz","15085308","7.6"
"8614377","1","7f774aca-7ab2-11e9-98fa-026b0a0ad230","syn8614377","1491515063165","2223305","7f774aca-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011453737","3337572",,"2.333","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","155_120423_4","ROSMAP","dorsolateral prefrontal cortex","155_120423.r1.fastq.gz","15085385","5.5"
"8614524","1","7f774ef2-7ab2-11e9-98fa-026b0a0ad230","syn8614524","1491515180729","2223305","7f774ef2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011457757","3337572",,"1.583","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","136_120419_1","ROSMAP","dorsolateral prefrontal cortex","136_120419.r2.fastq.gz","15085521","8.3"
"8614657","1","7f775357-7ab2-11e9-98fa-026b0a0ad230","syn8614657","1491515278265","2223305","7f775357-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011460475","3337572",,"4.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","104_120418_2","ROSMAP","dorsolateral prefrontal cortex","104_120418.r2.fastq.gz","15085569","7.3"
"8614770","1","7f77550a-7ab2-11e9-98fa-026b0a0ad230","syn8614770","1491515366247","2223305","7f77550a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011462989","3337572",,"2.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","109_120418_4","ROSMAP","dorsolateral prefrontal cortex","109_120418.r1.fastq.gz","15085679","6.4"
"8614815","1","7f775762-7ab2-11e9-98fa-026b0a0ad230","syn8614815","1491515486212","2223305","7f775762-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011464599","3337572",,"7.333","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","12_120410_2","ROSMAP","dorsolateral prefrontal cortex","12_120410.r1.fastq.gz","15085761","7.4"
"8614871","1","7f7759ac-7ab2-11e9-98fa-026b0a0ad230","syn8614871","1491515601683","2223305","7f7759ac-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011467358","3337572",,"14.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","129_120419_2","ROSMAP","dorsolateral prefrontal cortex","129_120419.r1.fastq.gz","15085799","7.9"
"8614888","1","7f775b20-7ab2-11e9-98fa-026b0a0ad230","syn8614888","1491515671698","2223305","7f775b20-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011468878","3337572",,"10.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","168_120423_6","ROSMAP","dorsolateral prefrontal cortex","168_120423.r1.fastq.gz","15085805","8.1"
"8614897","1","7f775c98-7ab2-11e9-98fa-026b0a0ad230","syn8614897","1491515778370","2223305","7f775c98-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011471007","3337572",,"8.167","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","02_120405_2","ROSMAP","dorsolateral prefrontal cortex","02_120405.r2.fastq.gz","15085815","7.8"
"8614934","1","7f775ff3-7ab2-11e9-98fa-026b0a0ad230","syn8614934","1491515859282","2223305","7f775ff3-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011472753","3337572",,"5.333","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","164_120423_1","ROSMAP","dorsolateral prefrontal cortex","164_120423.r1.fastq.gz","15085832","8.6"
"8614992","1","7f77656e-7ab2-11e9-98fa-026b0a0ad230","syn8614992","1491515973944","2223305","7f77656e-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011474613","3337572",,"4.083","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","138_120419_2","ROSMAP","dorsolateral prefrontal cortex","138_120419.r2.fastq.gz","15085849","7.8"
"8615020","1","7f776807-7ab2-11e9-98fa-026b0a0ad230","syn8615020","1491516114460","2223305","7f776807-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011476551","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","141_120419_2","ROSMAP","dorsolateral prefrontal cortex","141_120419.r2.fastq.gz","15085866","7.5"
"8615042","1","7f776afe-7ab2-11e9-98fa-026b0a0ad230","syn8615042","1491516226815","2223305","7f776afe-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011478097","3337572",,"4.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","154_120423_2","ROSMAP","dorsolateral prefrontal cortex","154_120423.r1.fastq.gz","15085895","7.7"
"8615056","1","7f776c7b-7ab2-11e9-98fa-026b0a0ad230","syn8615056","1491516356235","2223305","7f776c7b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011479809","3337572",,"7.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","01_120405_2","ROSMAP","dorsolateral prefrontal cortex","01_120405.r2.fastq.gz","15085903","7.7"
"8615141","1","7f776ec8-7ab2-11e9-98fa-026b0a0ad230","syn8615141","1491516465877","2223305","7f776ec8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011482001","3337572",,"11.167","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","124_120419_5","ROSMAP","dorsolateral prefrontal cortex","124_120419.r1.fastq.gz","15085997","6.8"
"8615247","1","7f7777f6-7ab2-11e9-98fa-026b0a0ad230","syn8615247","1491516591141","2223305","7f7777f6-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011484442","3337572",,"3.833","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","113_120418_2","ROSMAP","dorsolateral prefrontal cortex","113_120418.r1.fastq.gz","15086064","7.9"
"8615395","1","7f777f89-7ab2-11e9-98fa-026b0a0ad230","syn8615395","1491516717811","2223305","7f777f89-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011486473","3337572",,"4.083","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","120_120418_5","ROSMAP","dorsolateral prefrontal cortex","120_120418.r1.fastq.gz","15086157","5.8"
"8615551","1","7f7782c9-7ab2-11e9-98fa-026b0a0ad230","syn8615551","1491516835656","2223305","7f7782c9-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011488724","3337572",,"3.583","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","166_120423_2","ROSMAP","dorsolateral prefrontal cortex","166_120423.r2.fastq.gz","15086366","7.9"
"8615683","1","7f77874c-7ab2-11e9-98fa-026b0a0ad230","syn8615683","1491516946807","2223305","7f77874c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011490562","3337572",,"6.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","11_120410_5","ROSMAP","dorsolateral prefrontal cortex","11_120410.r1.fastq.gz","15086453","5.2"
"8615756","1","7f778915-7ab2-11e9-98fa-026b0a0ad230","syn8615756","1491517017507","2223305","7f778915-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011491934","3337572",,"15.617","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","158_120423_6","ROSMAP","dorsolateral prefrontal cortex","158_120423.r2.fastq.gz","15086495","8.1"
"8615845","1","7f778a8f-7ab2-11e9-98fa-026b0a0ad230","syn8615845","1491517077076","2223305","7f778a8f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011495767","3337572",,"4.667","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","165_120423_4","ROSMAP","dorsolateral prefrontal cortex","165_120423.r2.fastq.gz","15086550","5.1"
"8615912","1","7f778c02-7ab2-11e9-98fa-026b0a0ad230","syn8615912","1491517142822","2223305","7f778c02-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011498919","3337572",,"2.167","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","187_120424_6","ROSMAP","dorsolateral prefrontal cortex","187_120424.r2.fastq.gz","15086683","8.1"
"8615932","1","7f778e9c-7ab2-11e9-98fa-026b0a0ad230","syn8615932","1491517247171","2223305","7f778e9c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011501346","3337572",,"14.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","129_120419_2","ROSMAP","dorsolateral prefrontal cortex","129_120419.r2.fastq.gz","15086716","7.9"
"8615941","1","7f7790b8-7ab2-11e9-98fa-026b0a0ad230","syn8615941","1491517335141","2223305","7f7790b8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011503985","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","180_120424_6","ROSMAP","dorsolateral prefrontal cortex","180_120424.r1.fastq.gz","15086779","7.5"
"8615947","1","7f7793ca-7ab2-11e9-98fa-026b0a0ad230","syn8615947","1491517419976","2223305","7f7793ca-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011507005","3337572",,"3.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","179_120424_3","ROSMAP","dorsolateral prefrontal cortex","179_120424.r1.fastq.gz","15086783","6.9"
"8615960","1","7f779552-7ab2-11e9-98fa-026b0a0ad230","syn8615960","1491517512161","2223305","7f779552-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011511900","3337572",,"9","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","204_120424_3","ROSMAP","dorsolateral prefrontal cortex","204_120424.r1.fastq.gz","15086787","6.5"
"8615969","1","7f779886-7ab2-11e9-98fa-026b0a0ad230","syn8615969","1491517601771","2223305","7f779886-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011514355","3337572",,"6.917","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","679_120604_3","ROSMAP","dorsolateral prefrontal cortex","679_120604.r2.fastq.gz","15086808","7"
"8615976","1","7f779bc0-7ab2-11e9-98fa-026b0a0ad230","syn8615976","1491517715018","2223305","7f779bc0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011516781","3337572",,"7.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","660_120530_1","ROSMAP","dorsolateral prefrontal cortex","660_120530.r2.fastq.gz","15086811","8.1"
"8615994","1","7f77a0fa-7ab2-11e9-98fa-026b0a0ad230","syn8615994","1491517843103","2223305","7f77a0fa-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011519843","3337572",,"15.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","599_120523_2","ROSMAP","dorsolateral prefrontal cortex","599_120523.r2.fastq.gz","15086822","7.8"
"8616002","1","7f77a33f-7ab2-11e9-98fa-026b0a0ad230","syn8616002","1491517915350","2223305","7f77a33f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011522426","3337572",,"4","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","675_120604_3","ROSMAP","dorsolateral prefrontal cortex","675_120604.r2.fastq.gz","15086826","6.8"
"8616018","1","7f77a6da-7ab2-11e9-98fa-026b0a0ad230","syn8616018","1491518006963","2223305","7f77a6da-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011524511","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","76_120417_3","ROSMAP","dorsolateral prefrontal cortex","76_120417.r1.fastq.gz","15086833","6.7"
"8616022","1","7f77aa25-7ab2-11e9-98fa-026b0a0ad230","syn8616022","1491518104442","2223305","7f77aa25-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011526712","3337572",,"5.833","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","75_120417_3","ROSMAP","dorsolateral prefrontal cortex","75_120417.r1.fastq.gz","15086837","7.3"
"8616025","1","7f77ac57-7ab2-11e9-98fa-026b0a0ad230","syn8616025","1491518185492","2223305","7f77ac57-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011528807","3337572",,"7.95","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","668_120530_3","ROSMAP","dorsolateral prefrontal cortex","668_120530.r2.fastq.gz","15086848","7.3"
"8616037","1","7f77ae04-7ab2-11e9-98fa-026b0a0ad230","syn8616037","1491518288836","2223305","7f77ae04-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011530392","3337572",,"6.683","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","769_130523","ROSMAP","dorsolateral prefrontal cortex","769_130523.r1.fastq.gz","15086852",
"8616042","1","7f77b212-7ab2-11e9-98fa-026b0a0ad230","syn8616042","1491518388385","2223305","7f77b212-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011532959","3337572",,"8.583","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","699_120605_3","ROSMAP","dorsolateral prefrontal cortex","699_120605.r1.fastq.gz","15086857","7.3"
"8616047","1","7f77b3ae-7ab2-11e9-98fa-026b0a0ad230","syn8616047","1491518472208","2223305","7f77b3ae-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011535076","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","702_120605_1","ROSMAP","dorsolateral prefrontal cortex","702_120605.r1.fastq.gz","15086860","8.8"
"8616052","1","7f77b6de-7ab2-11e9-98fa-026b0a0ad230","syn8616052","1491518574565","2223305","7f77b6de-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011537695","3337572",,"8.167","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","674_120530_3","ROSMAP","dorsolateral prefrontal cortex","674_120530.r2.fastq.gz","15086865","6.7"
"8616058","1","7f77b8a6-7ab2-11e9-98fa-026b0a0ad230","syn8616058","1491518631965","2223305","7f77b8a6-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011540567","3337572",,"6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","710_120531_4","ROSMAP","dorsolateral prefrontal cortex","710_120531.r1.fastq.gz","15086869","6.2"
"8616088","1","7f77bb9f-7ab2-11e9-98fa-026b0a0ad230","syn8616088","1491518775071","2223305","7f77bb9f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011542360","3337572",,"8.083","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","73_120417_5","ROSMAP","dorsolateral prefrontal cortex","73_120417.r1.fastq.gz","15086881","6.4"
"8616164","1","7f77c5e3-7ab2-11e9-98fa-026b0a0ad230","syn8616164","1491519800232","2223305","7f77c5e3-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011544513","3337572",,"11.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","620_120524_5","ROSMAP","dorsolateral prefrontal cortex","620_120524.r2.fastq.gz","15086941","6.7"
"8616180","1","7f77c97f-7ab2-11e9-98fa-026b0a0ad230","syn8616180","1491519913402","2223305","7f77c97f-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011546193","3337572",,"5.667","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R1","101","reverse","pairedEnd","Human","718_120531_1","ROSMAP","dorsolateral prefrontal cortex","718_120531.r1.fastq.gz","15086953","8.3"
"8616187","1","7f77ccea-7ab2-11e9-98fa-026b0a0ad230","syn8616187","1491519994067","2223305","7f77ccea-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011548757","3337572",,"2.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","74_120417_1","ROSMAP","dorsolateral prefrontal cortex","74_120417.r2.fastq.gz","15086960","8.8"
"8616196","1","7f77ceaf-7ab2-11e9-98fa-026b0a0ad230","syn8616196","1491520094139","2223305","7f77ceaf-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612097","syn2580853","syn2580853","1494011551347","3337572",,"14.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"TRUE","polyAselection","brain","HiSeq2000","R2","101","reverse","pairedEnd","Human","810_130702","ROSMAP","dorsolateral prefrontal cortex","810_130702.r2.fastq.gz","15086971",
